82.27500000000002 4.9969572794509425
82.27500000000002 4.996888500431236
82.27500000000002 4.997111409020366
167.60000000000002 9.980522655866256
253.2 14.938107136971007
335.84000000000003 19.886326728545583
412.80000000000007 24.845355907997092
482.5800000000001 29.79015384714005
544.8600000000001 34.76148938753493
600.1000000000003 39.762110994214986
649.1200000000001 44.86416291599739
692.7800000000001 49.888547021510746
731.9100000000001 54.9080247908742
767.2200000000001 60.12685183107638
799.2900000000002 65.26441776827073
828.6200000000001 70.43391981417315
855.6000000000001 75.58577761413312
880.5499999999998 80.83763275259295
903.7500000000002 85.90673016152246
925.4100000000002 91.20152683363199
945.7100000000002 96.42795774886201
964.8200000000004 101.7402706576499
982.8600000000001 106.86403208356619
999.9500000000003 112.18346604277087
1016.2000000000002 117.2441555632815
1031.6000000000001 122.23419038791371
1046.4000000000003 127.88631665151868
1060.5000000000002 133.10218751265324
1074.0000000000002 138.13940140873075
1087.0 143.40901517796755
1099.4000000000003 148.6870338479864
1111.5000000000002 154.00613937641393
1123.0000000000002 159.293296554861
1134.2000000000003 164.27083357625676
1145.1000000000001 169.97291959690511
1155.6 175.02761691198202
1165.7000000000003 180.48205307544254
1175.6 185.843853170562
1185.1000000000001 190.80166900545993
1194.5000000000005 196.30556926473992
1203.5000000000002 201.55093762123792
1212.3000000000002 206.97798935991736
1220.9000000000003 212.29702768676475
1229.3000000000002 217.6482832468605
1237.5000000000002 222.51575281226872
1245.5000000000002 228.0241533483241
1253.3000000000004 233.31547875823452
1260.9000000000003 238.32894747553232
1268.4000000000003 244.10699819564502
1275.7000000000005 249.27977518896418
1282.9000000000005 254.40968502251513
1289.9000000000005 259.82948813633885
1296.7000000000003 264.8409495742886
1303.5000000000005 270.38575870843135
1310.1000000000001 275.69571235761924
1316.6000000000001 281.1083187547293
1323.0000000000002 286.1361288400537
1329.2000000000003 291.61088293067644
1335.4000000000005 296.8372928894075
1341.4 301.87434591238315
1347.4000000000003 307.4253430237942
1353.2000000000003 312.64733553013866
1359.0000000000002 317.9831902049954
1364.6 322.96858464336066
1370.2000000000003 328.46327386005237
1375.7000000000005 333.55196831704825
1381.1000000000001 339.4663171649109
1386.5000000000002 344.50196703354993
1391.7000000000003 349.58342782837747
1396.9000000000005 355.28844451033893
1402.0000000000002 360.3731328932262
1407.0000000000005 366.13409069087305
1412.0000000000002 370.75998986893416
1416.9000000000003 376.45485010058957
1421.7000000000003 381.071980073074
1426.5000000000005 386.64621113783306
1431.2000000000003 392.29604043080064
1435.9000000000005 397.3646763705393
1440.5000000000005 402.3102786740615
1445.0000000000002 407.99707488378743
1449.5000000000002 413.3197904658124
1454.0 419.3950098862873
1458.3000000000002 424.12668985087697
